device,VD,VG,ID,IG,IS,absIg,absId,r
bot2,1.4,5,1.203e-05,6.017000000000001e-11,-1.202e-05,6.017000000000001e-11,1.203e-05,182765.2380517227
bot2,1.5,5,1.2558e-05,-4.564e-11,-1.2558e-05,4.564e-11,1.2558e-05,194931.77387914225
bot2,1.6,5,1.3056e-05,9.21e-12,-1.3054e-05,9.21e-12,1.3056e-05,206611.57024793385
bot2,1.7,5,1.3526e-05,1.3300000000000002e-12,-1.3526e-05,1.3300000000000002e-12,1.3526e-05,222717.14922048972
bot2,1.8,5,1.3954e-05,-2.2700000000000002e-12,-1.3958e-05,2.2700000000000002e-12,1.3954e-05,240963.8554216868
bot2,1.9,5,1.4356e-05,1.26e-12,-1.4358e-05,1.26e-12,1.4356e-05,259740.25974025988
bot2,2.0,5,1.4724e-05,-1.606e-11,-1.4726e-05,1.606e-11,1.4724e-05,284090.9090909096
bot2,2.1,5,1.506e-05,5.5660000000000005e-11,-1.506e-05,5.5660000000000005e-11,1.506e-05,310559.0062111808
bot2,2.2,5,1.5368e-05,-5.717e-11,-1.537e-05,5.717e-11,1.5368e-05,340136.05442176893
bot2,2.3000000000000003,5,1.5648e-05,3.324e-11,-1.565e-05,3.324e-11,1.5648e-05,373134.3283582064
bot2,2.4,5,1.5904000000000002e-05,-4.28e-12,-1.5908e-05,4.28e-12,1.5904000000000002e-05,408163.2653061216
bot2,2.5,5,1.6138e-05,-1.86e-12,-1.6134000000000002e-05,1.86e-12,1.6138e-05,454545.4545454559
bot2,2.6,5,1.6344e-05,1.3000000000000001e-12,-1.6346e-05,1.3000000000000001e-12,1.6344e-05,512820.5128205114
bot2,2.7,5,1.6528e-05,-2.2500000000000003e-12,-1.6528e-05,2.2500000000000003e-12,1.6528e-05,574712.6436781603
bot2,2.8000000000000003,5,1.6692000000000002e-05,1.273e-11,-1.6694e-05,1.273e-11,1.6692000000000002e-05,636942.6751592403
bot2,2.9,5,1.6842e-05,-5.466e-11,-1.684e-05,5.466e-11,1.6842e-05,740740.7407407422
bot2,3.0,5,1.6962e-05,5.834e-11,-1.6964000000000002e-05,5.834e-11,1.6962e-05,877192.9824561339
bot2,3.1,5,1.707e-05,-3.2570000000000004e-11,-1.7072000000000002e-05,3.2570000000000004e-11,1.707e-05,990099.0099009956
bot2,3.2,5,1.7164e-05,3.010000000000001e-12,-1.7168e-05,3.010000000000001e-12,1.7164e-05,1162790.6976744125
bot2,3.3000000000000003,5,1.7242000000000002e-05,1.9900000000000002e-12,-1.7246e-05,1.9900000000000002e-12,1.7242000000000002e-05,1388888.8888888808
bot2,3.4,5,1.7308e-05,-2.82e-12,-1.7308e-05,2.82e-12,1.7308e-05,1587301.587301605
bot2,3.5,5,1.7368e-05,2.350000000000001e-12,-1.7368e-05,2.350000000000001e-12,1.7368e-05,1785714.2857143153
bot2,3.6,5,1.742e-05,-1.33e-11,-1.7418e-05,1.33e-11,1.742e-05,2380952.3809523485
bot2,3.7,5,1.7452e-05,5.901e-11,-1.7454e-05,5.901e-11,1.7452e-05,2702702.702702595
bot2,3.8,5,1.7494000000000002e-05,-3.187e-11,-1.7494000000000002e-05,3.187e-11,1.7494000000000002e-05,3030303.030303071
bot2,3.9,5,1.7518e-05,1.7200000000000001e-12,-1.7524e-05,1.7200000000000001e-12,1.7518e-05,4000000.0000001686
bot2,4.0,5,1.7544e-05,1.5e-12,-1.754e-05,1.5e-12,1.7544e-05,3703703.7037037113
bot2,4.1,5,1.7572e-05,-2.28e-12,-1.7572e-05,2.28e-12,1.7572e-05,3999999.9999999055
bot2,4.2,5,1.7594e-05,1.9200000000000003e-12,-1.7598e-05,1.9200000000000003e-12,1.7594e-05,4166666.666666652
bot2,4.3,5,1.762e-05,-2.486e-11,-1.7612e-05,2.486e-11,1.762e-05,4545454.545454733
bot2,4.4,5,1.7638e-05,5.93e-11,-1.7634e-05,5.93e-11,1.7638e-05,6666666.66666636
bot2,4.5,5,1.7650000000000002e-05,-3.708e-11,-1.7652e-05,3.708e-11,1.7650000000000002e-05,5555555.555555404
bot2,4.6000000000000005,5,1.7674e-05,4.0000000000000006e-14,-1.7672e-05,4.0000000000000006e-14,1.7674e-05,5882352.941176473
bot2,4.7,5,1.7684000000000002e-05,1.26e-12,-1.7686e-05,1.26e-12,1.7684000000000002e-05,6666666.666666331
bot2,4.8,5,1.7704000000000002e-05,-1.4400000000000001e-12,-1.7704000000000002e-05,1.4400000000000001e-12,1.7704000000000002e-05,7142857.142857909
bot2,4.9,5,1.7712e-05,4.115e-11,-1.7716e-05,4.115e-11,1.7712e-05,7692307.692307872
bot2,5.0,5,1.773e-05,-6.077e-11,-1.7732e-05,6.077e-11,1.773e-05,5555555.555554857
top1,0.0,-5,-3.48e-12,4.6270000000000005e-11,-4.1210000000000006e-11,4.6270000000000005e-11,3.48e-12,15185106447.596195
top1,0.1,-5,3.1054e-12,-2.04e-12,-5.99e-12,2.04e-12,3.1054e-12,68087424252.740524
top1,0.2,-5,-5.426e-13,5.6e-13,-1.8000000000000002e-12,5.6e-13,5.426e-13,-63459829927.655785
top1,0.3,-5,-4.62e-14,3.6000000000000013e-13,-2.120000000000001e-12,3.6000000000000013e-13,4.62e-14,151515151515.15152
top1,0.4,-5,7.774e-13,-2.62e-12,-3.0400000000000004e-12,2.62e-12,7.774e-13,140706345856.19812
top1,0.5,-5,1.3752e-12,-4.8500000000000005e-12,-3.740000000000001e-12,4.8500000000000005e-12,1.3752e-12,209819555182.54297
top1,0.6,-5,1.7306e-12,-8.86e-12,-4.960000000000001e-12,8.86e-12,1.7306e-12,251509054325.95572
top1,0.7,-5,2.1704e-12,-1.57e-11,-5.7e-12,1.57e-11,2.1704e-12,258598396689.94064
top1,0.8,-5,2.504e-12,-2.238e-11,-6.36e-12,2.238e-11,2.504e-12,260892251500.1304
top1,0.9,-5,2.937e-12,-2.8200000000000003e-11,-7.690000000000001e-12,2.8200000000000003e-11,2.937e-12,291375291375.29126
top1,1.0,-5,3.1904e-12,-3.2140000000000005e-11,-8.790000000000003e-12,3.2140000000000005e-11,3.1904e-12,461893764434.1804
top1,1.1,-5,3.37e-12,-3.692e-11,-1.008e-11,3.692e-11,3.37e-12,484496124031.0076
top1,1.2,-5,3.6032e-12,-4.214e-11,-1.195e-11,4.214e-11,3.6032e-12,363108206245.46106
top1,1.3,-5,3.9208e-12,-4.61e-11,-1.484e-11,4.61e-11,3.9208e-12,619578686493.1848
top1,1.4,-5,3.926e-12,-4.7180000000000005e-11,-1.7340000000000002e-11,4.7180000000000005e-11,3.926e-12,2967359050445.09
top1,1.5,-5,3.9882e-12,-4.874e-11,-2.094e-11,4.874e-11,3.9882e-12,1291989664082.686
top1,1.6,-5,4.0808e-12,-4.993e-11,-2.322e-11,4.993e-11,4.0808e-12,974658869395.7112
top1,1.7,-5,4.1934e-12,-4.992000000000001e-11,-2.708e-11,4.992000000000001e-11,4.1934e-12,-22905309450.730675
top1,1.8,-5,-4.6508e-12,2.5630000000000003e-11,4.049e-11,2.5630000000000003e-11,4.6508e-12,271223216707.3505
top1,1.9,-5,4.9308e-12,-1.3000000000000001e-12,-3.905e-11,1.3000000000000001e-12,4.9308e-12,25822444869.080204
top1,2.0,-5,3.0944e-12,-1.8200000000000003e-12,-6.730000000000002e-12,1.8200000000000003e-12,3.0944e-12,-35898908673.17633
top1,2.1,-5,-6.404e-13,1.7000000000000002e-12,-1.64e-12,1.7000000000000002e-12,6.404e-13,-64139567699.31377
top1,2.2,-5,-2.38e-14,6.500000000000003e-13,-2.7000000000000002e-12,6.500000000000003e-13,2.38e-14,160256410256.4104
top1,2.3000000000000003,-5,6.076e-13,-1.6800000000000001e-12,-2.77e-12,1.6800000000000001e-12,6.076e-13,179051029543.41965
top1,2.4,-5,1.0932e-12,-3.490000000000001e-12,-3.780000000000001e-12,3.490000000000001e-12,1.0932e-12,193685841564.9813
top1,2.5,-5,1.6402e-12,-9.65e-12,-4.500000000000001e-12,9.65e-12,1.6402e-12,204918032786.8854
top1,2.6,-5,2.0692e-12,-1.317e-11,-5.170000000000001e-12,1.317e-11,2.0692e-12,250752256770.3112
top1,2.7,-5,2.4378e-12,-1.854e-11,-6.09e-12,1.854e-11,2.4378e-12,222074172773.7066
top1,2.8000000000000003,-5,2.9698e-12,-2.782e-11,-7.42e-12,2.782e-11,2.9698e-12,287935502447.4514
top1,2.9,-5,3.1324e-12,-3.2290000000000006e-11,-8.33e-12,3.2290000000000006e-11,3.1324e-12,411353352529.8228
top1,3.0,-5,3.456e-12,-3.814e-11,-1.079e-11,3.814e-11,3.456e-12,378787878787.879
top1,3.1,-5,3.6604e-12,-4.3500000000000005e-11,-1.2680000000000002e-11,4.3500000000000005e-11,3.6604e-12,535618639528.65607
top1,3.2,-5,3.8294e-12,-4.577e-11,-1.5870000000000002e-11,4.577e-11,3.8294e-12,547945205479.4523
top1,3.3000000000000003,-5,4.0254e-12,-4.921e-11,-1.8930000000000003e-11,4.921e-11,4.0254e-12,761614623000.7601
top1,3.4,-5,4.092e-12,-4.993e-11,-2.28e-11,4.993e-11,4.092e-12,1081081081081.0812
top1,3.5,-5,4.2104e-12,-4.994e-11,-2.672e-11,4.994e-11,4.2104e-12,-22805017103.762848
top1,3.6,-5,-4.678e-12,2.4030000000000003e-11,4.089e-11,2.4030000000000003e-11,4.678e-12,293685756240.8226
top1,3.7,-5,4.8914e-12,-9.600000000000002e-13,-3.874e-11,9.600000000000002e-13,4.8914e-12,26006449599.5007
top1,3.8,-5,3.0124e-12,-2.3200000000000002e-12,-5.810000000000001e-12,2.3200000000000002e-12,3.0124e-12,-38710176905.50841
top1,3.9,-5,-2.752e-13,2e-13,-1.74e-12,2e-13,2.752e-13,-74476800476.65143
top1,4.0,-5,3.27e-13,-6.500000000000003e-13,-2.5300000000000003e-12,6.500000000000003e-13,3.27e-13,148942508191.83777
top1,4.1,-5,1.0676e-12,-3.9900000000000006e-12,-3.33e-12,3.9900000000000006e-12,1.0676e-12,150398556173.86087
top1,4.2,-5,1.6568e-12,-8.13e-12,-3.9900000000000006e-12,8.13e-12,1.6568e-12,178221350917.84015
top1,4.3,-5,2.1898e-12,-1.4190000000000002e-11,-5.110000000000001e-12,1.4190000000000002e-11,2.1898e-12,207339829981.3396
top1,4.4,-5,2.6214e-12,-2.0460000000000003e-11,-6.680000000000002e-12,2.0460000000000003e-11,2.6214e-12,249066002490.66025
top1,4.5,-5,2.9928e-12,-2.844e-11,-7.65e-12,2.844e-11,2.9928e-12,300932891965.09216
top1,4.6000000000000005,-5,3.286e-12,-3.492e-11,-9.72e-12,3.492e-11,3.286e-12,355998576005.69635
top1,4.7,-5,3.5546e-12,-4.062e-11,-1.118e-11,4.062e-11,3.5546e-12,322580645161.2893
top1,4.8,-5,3.906e-12,-4.4600000000000006e-11,-1.402e-11,4.4600000000000006e-11,3.906e-12,368052999631.9474
top1,4.9,-5,4.098e-12,-4.8570000000000007e-11,-1.717e-11,4.8570000000000007e-11,4.098e-12,537345513164.965
top1,5.0,-5,4.2782e-12,-4.996e-11,-2.149e-11,4.996e-11,4.2782e-12,554938956714.7582
top1,0.0,-4,-4.467e-12,2.053e-11,4.231e-11,2.053e-11,4.467e-12,331345261762.75653
top1,0.1,-4,-4.1652e-12,5.1e-13,1.84e-11,5.1e-13,4.1652e-12,29490695685.511223
top1,0.2,-4,2.3148e-12,-2.0200000000000007e-12,-1.32e-12,2.0200000000000007e-12,2.3148e-12,44972117287.28188
top1,0.3,-4,2.82e-13,-1.3e-13,-2.51e-12,1.3e-13,2.82e-13,-132065504490.2272
top1,0.4,-4,8.004e-13,-1.5800000000000001e-12,-2.780000000000001e-12,1.5800000000000001e-12,8.004e-13,175284837861.525
top1,0.5,-4,1.423e-12,-5.6100000000000005e-12,-3.570000000000001e-12,5.6100000000000005e-12,1.423e-12,195771339075.95923
top1,0.6,-4,1.822e-12,-1.0540000000000002e-11,-4.5400000000000004e-12,1.0540000000000002e-11,1.822e-12,253742704897.23425
top1,0.7,-4,2.2112e-12,-1.5580000000000003e-11,-5.220000000000001e-12,1.5580000000000003e-11,2.2112e-12,273522975929.97824
top1,0.8,-4,2.5532e-12,-2.202e-11,-6.570000000000001e-12,2.202e-11,2.5532e-12,252079657171.66623
top1,0.9,-4,3.0046e-12,-2.9620000000000003e-11,-8.190000000000001e-12,2.9620000000000003e-11,3.0046e-12,278396436525.6125
top1,1.0,-4,3.2716e-12,-3.634e-11,-1.019e-11,3.634e-11,3.2716e-12,365898280278.0828
top1,1.1,-4,3.5512e-12,-4.112e-11,-1.179e-11,4.112e-11,3.5512e-12,346380325597.5058
top1,1.2,-4,3.849e-12,-4.4380000000000006e-11,-1.391e-11,4.4380000000000006e-11,3.849e-12,459347726228.7551
top1,1.3,-4,3.9866e-12,-4.732e-11,-1.668e-11,4.732e-11,3.9866e-12,950570342205.324
top1,1.4,-4,4.0594e-12,-4.873e-11,-1.971e-11,4.873e-11,4.0594e-12,1620745542949.756
top1,1.5,-4,4.11e-12,-4.9480000000000006e-11,-2.385e-11,4.9480000000000006e-11,4.11e-12,1474926253687.3203
top1,1.6,-4,4.195e-12,-4.974e-11,-2.7340000000000003e-11,4.974e-11,4.195e-12,-22834178197.92665
top1,1.7,-4,-4.6488e-12,2.4e-11,4.113e-11,2.4e-11,4.6488e-12,294204177699.3231
top1,1.8,-4,4.8748e-12,-1.8200000000000003e-12,-3.832e-11,1.8200000000000003e-12,4.8748e-12,26768028267.037872
top1,1.9,-4,2.8228e-12,-1.93e-12,-3.8900000000000006e-12,1.93e-12,2.8228e-12,-42183413481.81894
top1,2.0,-4,1.336e-13,-7e-13,-2.49e-12,7e-13,1.336e-13,-100735368187.77072
top1,2.1,-4,8.373999999999999e-13,-8.7e-13,-2.960000000000001e-12,8.7e-13,8.373999999999999e-13,158881474420.08276
top1,2.2,-4,1.3924e-12,-6.540000000000001e-12,-3.840000000000001e-12,6.540000000000001e-12,1.3924e-12,209643605870.02112
top1,2.3000000000000003,-4,1.7914e-12,-1.007e-11,-4.450000000000001e-12,1.007e-11,1.7914e-12,221385875581.13763
top1,2.4,-4,2.2958e-12,-1.6490000000000003e-11,-5.69e-12,1.6490000000000003e-11,2.2958e-12,236127508854.7813
top1,2.5,-4,2.6384e-12,-2.2720000000000003e-11,-6.5e-12,2.2720000000000003e-11,2.6384e-12,297265160523.1869
top1,2.6,-4,2.9686e-12,-2.892e-11,-7.660000000000002e-12,2.892e-11,2.9686e-12,286450873675.165
top1,2.7,-4,3.3366e-12,-3.6220000000000005e-11,-9.29e-12,3.6220000000000005e-11,3.3366e-12,313087038196.6191
top1,2.8000000000000003,-4,3.6074e-12,-4.068e-11,-1.149e-11,4.068e-11,3.6074e-12,424268137462.8757
top1,2.9,-4,3.808e-12,-4.4710000000000006e-11,-1.417e-11,4.4710000000000006e-11,3.808e-12,695894224077.9388
top1,3.0,-4,3.8948e-12,-4.7650000000000005e-11,-1.646e-11,4.7650000000000005e-11,3.8948e-12,1124859392575.927
top1,3.1,-4,3.9858e-12,-4.836e-11,-1.979e-11,4.836e-11,3.9858e-12,727802037845.7075
top1,3.2,-4,4.1696e-12,-4.943e-11,-2.455e-11,4.943e-11,4.1696e-12,775193798449.6134
top1,3.3000000000000003,-4,4.2438e-12,-5.087e-11,-2.715e-11,5.087e-11,4.2438e-12,-22592743210.880634
top1,3.4,-4,-4.6828e-12,2.382e-11,4.1320000000000006e-11,2.382e-11,4.6828e-12,317965023847.37646
top1,3.5,-4,4.8728e-12,-6.400000000000001e-13,-3.893e-11,6.400000000000001e-13,4.8728e-12,26822595354.326508
top1,3.6,-4,2.7736e-12,-1.9e-12,-3.75e-12,1.9e-12,2.7736e-12,-39326726443.29089
top1,3.7,-4,-2.128e-13,8.300000000000001e-13,-2.23e-12,8.300000000000001e-13,2.128e-13,-87535014005.60233
top1,3.8,-4,4.888e-13,-1.9400000000000002e-12,-2.92e-12,1.9400000000000002e-12,4.888e-13,145942790426.15274
top1,3.9,-4,1.1576e-12,-4.82e-12,-3.96e-12,4.82e-12,1.1576e-12,156421085562.33362
top1,4.0,-4,1.7674e-12,-9.71e-12,-4.450000000000001e-12,9.71e-12,1.7674e-12,184535892231.03867
top1,4.1,-4,2.2414e-12,-1.651e-11,-5.49e-12,1.651e-11,2.2414e-12,190621425848.2655
top1,4.2,-4,2.8166e-12,-2.57e-11,-7.27e-12,2.57e-11,2.8166e-12,201450443190.9752
top1,4.3,-4,3.2342e-12,-3.3260000000000003e-11,-8.85e-12,3.3260000000000003e-11,3.2342e-12,262605042016.80692
top1,4.4,-4,3.5782e-12,-4.0450000000000006e-11,-1.172e-11,4.0450000000000006e-11,3.5782e-12,404203718674.2122
top1,4.5,-4,3.729e-12,-4.528e-11,-1.412e-11,4.528e-11,3.729e-12,664010624169.9873
top1,4.6000000000000005,-4,3.8794e-12,-4.687e-11,-1.6980000000000002e-11,4.687e-11,3.8794e-12,643086816720.2583
top1,4.7,-4,4.04e-12,-5.008e-11,-2.169e-11,5.008e-11,4.04e-12,677048070412.9976
top1,4.8,-4,4.1748e-12,-5.07e-11,-2.529e-11,5.07e-11,4.1748e-12,-22955260197.874363
top1,4.9,-4,-4.6726e-12,2.6180000000000004e-11,4.0850000000000006e-11,2.6180000000000004e-11,4.6726e-12,270197243988.11145
top1,5.0,-4,4.915e-12,-1.86e-12,-3.956e-11,1.86e-12,4.915e-12,10430138929.450502
top1,0.0,-3,1.3052e-12,-1.1560000000000002e-11,-4.8500000000000005e-12,1.1560000000000002e-11,1.3052e-12,71571714858.28801
top1,0.1,-3,2.7024e-12,-2.373e-11,-6.51e-12,2.373e-11,2.7024e-12,121403423576.54488
top1,0.2,-3,2.9526e-12,-3.092e-11,-8.36e-12,3.092e-11,2.9526e-12,326157860404.4356
top1,0.3,-3,3.3156e-12,-3.6550000000000006e-11,-9.96e-12,3.6550000000000006e-11,3.3156e-12,320821302534.4881
top1,0.4,-3,3.576e-12,-4.083e-11,-1.142e-11,4.083e-11,3.576e-12,498753117206.9831
top1,0.5,-3,3.7166e-12,-4.3650000000000006e-11,-1.324e-11,4.3650000000000006e-11,3.7166e-12,568504832291.0741
top1,0.6,-3,3.9278e-12,-4.6560000000000005e-11,-1.601e-11,4.6560000000000005e-11,3.9278e-12,585823081429.4083
top1,0.7,-3,4.058e-12,-4.8750000000000006e-11,-1.947e-11,4.8750000000000006e-11,4.058e-12,853970964987.1909
top1,0.8,-3,4.162e-12,-5.029e-11,-2.418e-11,5.029e-11,4.162e-12,1282051282051.284
top1,0.9,-3,4.214e-12,-4.909e-11,-2.9590000000000005e-11,4.909e-11,4.214e-12,-22614713132.36391
top1,1.0,-3,-4.6818e-12,2.13e-11,4.213e-11,2.13e-11,4.6818e-12,320307495195.38745
top1,1.1,-3,4.8384e-12,-1.4800000000000006e-12,-3.781e-11,1.4800000000000006e-12,4.8384e-12,27202742036.397263
top1,1.2,-3,2.6704e-12,-2.6300000000000007e-12,-2.8900000000000004e-12,2.6300000000000007e-12,2.6704e-12,-41800777494.46139
top1,1.3,-3,5.38e-14,-7e-14,-2.3000000000000003e-12,7e-14,5.38e-14,-95812973076.55464
top1,1.4,-3,5.83e-13,-1.23e-12,-2.8e-12,1.23e-12,5.83e-13,186532363365.04376
top1,1.5,-3,1.126e-12,-3.8800000000000004e-12,-3.43e-12,3.8800000000000004e-12,1.126e-12,176803394625.1768
top1,1.6,-3,1.7142e-12,-8.890000000000003e-12,-4.32e-12,8.890000000000003e-12,1.7142e-12,198886237072.39456
top1,1.7,-3,2.1316e-12,-1.4720000000000002e-11,-5.420000000000001e-12,1.4720000000000002e-11,2.1316e-12,248385494287.1336
top1,1.8,-3,2.5194e-12,-2.089e-11,-6.440000000000001e-12,2.089e-11,2.5194e-12,282087447108.60394
top1,1.9,-3,2.8406e-12,-2.591e-11,-7.1800000000000005e-12,2.591e-11,2.8406e-12,330578512396.6941
top1,2.0,-3,3.1244e-12,-3.1890000000000006e-11,-9.06e-12,3.1890000000000006e-11,3.1244e-12,351246926589.3923
top1,2.1,-3,3.41e-12,-3.9280000000000005e-11,-1.118e-11,3.9280000000000005e-11,3.41e-12,331674958540.6306
top1,2.2,-3,3.7274e-12,-4.3680000000000005e-11,-1.284e-11,4.3680000000000005e-11,3.7274e-12,420521446593.77686
top1,2.3000000000000003,-3,3.8856e-12,-4.611e-11,-1.6180000000000003e-11,4.611e-11,3.8856e-12,713775874375.4442
top1,2.4,-3,4.0076e-12,-4.786e-11,-1.942e-11,4.786e-11,4.0076e-12,827129859387.9226
top1,2.5,-3,4.1274e-12,-4.939e-11,-2.386e-11,4.939e-11,4.1274e-12,888888888888.8915
top1,2.6,-3,4.2326e-12,-4.88e-11,-2.903e-11,4.88e-11,4.2326e-12,-22719011268.62961
top1,2.7,-3,-4.6758e-12,1.876e-11,4.204e-11,1.876e-11,4.6758e-12,-23628931263.438976
top1,2.8000000000000003,-3,-4.2316e-12,1.6e-12,2.081e-11,1.6e-12,4.2316e-12,28698522026.115616
top1,2.9,-3,2.2932e-12,-2.37e-12,-1.04e-12,2.37e-12,2.2932e-12,35243532811.729004
top1,3.0,-3,1.4432e-12,-1.85e-12,1.12e-12,1.85e-12,1.4432e-12,-113211819313.93648
top1,3.1,-3,5.266e-13,-1e-12,1.4800000000000006e-12,1e-12,5.266e-13,-102564102564.10266
top1,3.2,-3,-5.068e-13,2.1000000000000001e-13,2.3300000000000004e-12,2.1000000000000001e-13,5.068e-13,-119717466778.40308
top1,3.3000000000000003,-3,-1.144e-12,5.3000000000000004e-12,3.1400000000000004e-12,5.3000000000000004e-12,1.144e-12,-154249575813.66632
top1,3.4,-3,-1.8034e-12,1.091e-11,4.810000000000001e-12,1.091e-11,1.8034e-12,-139178844815.58783
top1,3.5,-3,-2.581e-12,2.079e-11,5.820000000000001e-12,2.079e-11,2.581e-12,-153917192550.40802
top1,3.6,-3,-3.1028e-12,3.158e-11,8.03e-12,3.158e-11,3.1028e-12,-217722621380.3617
top1,3.7,-3,-3.4996e-12,3.8620000000000005e-11,1.036e-11,3.8620000000000005e-11,3.4996e-12,-333111259160.56006
top1,3.8,-3,-3.7032e-12,4.313e-11,1.283e-11,4.313e-11,3.7032e-12,-489236790606.65295
top1,3.9,-3,-3.9084e-12,4.7040000000000006e-11,1.7000000000000003e-11,4.7040000000000006e-11,3.9084e-12,-624219725343.3198
top1,4.0,-3,-4.0236e-12,4.869e-11,2.162e-11,4.869e-11,4.0236e-12,-838222967309.3022
top1,4.1,-3,-4.147e-12,5.128e-11,2.468e-11,5.128e-11,4.147e-12,22951572182.69453
top1,4.2,-3,4.6904e-12,-2.476e-11,-4.13e-11,2.476e-11,4.6904e-12,-247708694575.1798
top1,4.3,-3,-4.9544e-12,1.3000000000000001e-12,3.898e-11,1.3000000000000001e-12,4.9544e-12,-26638252530.63401
top1,4.4,-3,-2.8176e-12,1.6600000000000002e-12,4.150000000000001e-12,1.6600000000000002e-12,2.8176e-12,38933229511.38801
top1,4.5,-3,1.826e-13,-7.100000000000001e-13,1.7700000000000001e-12,7.100000000000001e-13,1.826e-13,86617583369.42406
top1,4.6000000000000005,-3,-5.086e-13,7.900000000000002e-13,2.75e-12,7.900000000000002e-13,5.086e-13,-161786118751.0113
top1,4.7,-3,-1.0536e-12,3.790000000000001e-12,2.8800000000000002e-12,3.790000000000001e-12,1.0536e-12,-189789333839.4376
top1,4.8,-3,-1.5624e-12,7.63e-12,3.8e-12,7.63e-12,1.5624e-12,-177525297354.87326
top1,4.9,-3,-2.1802e-12,1.469e-11,5.110000000000001e-12,1.469e-11,2.1802e-12,-185253797702.8531
top1,5.0,-3,-2.642e-12,2.377e-11,6.7200000000000004e-12,2.377e-11,2.642e-12,-216543958423.55927
top1,0.0,-2,-4.512e-12,2e-11,4.16e-11,2e-11,4.512e-12,224215246636.77115
top1,0.1,-2,-4.066e-12,1.8200000000000003e-12,1.784e-11,1.8200000000000003e-12,4.066e-12,30036343976.211216
top1,0.2,-2,2.1466e-12,-1.65e-12,-9.000000000000001e-13,1.65e-12,2.1466e-12,35816618911.17478
top1,0.3,-2,1.518e-12,-1.12e-12,1.1100000000000001e-12,1.12e-12,1.518e-12,-154942671211.65173
top1,0.4,-2,8.557999999999999e-13,-1.9700000000000003e-12,1.2900000000000002e-12,1.9700000000000003e-12,8.557999999999999e-13,-146370023419.20377
top1,0.5,-2,1.516e-13,-6.200000000000001e-13,1.7700000000000001e-12,6.200000000000001e-13,1.516e-13,-140666760444.50696
top1,0.6,-2,-5.66e-13,1.21e-12,2.64e-12,1.21e-12,5.66e-13,-156421085562.33386
top1,0.7,-2,-1.127e-12,3.060000000000001e-12,3.35e-12,3.060000000000001e-12,1.127e-12,-160230732254.44647
top1,0.8,-2,-1.8142e-12,1.029e-11,4.290000000000001e-12,1.029e-11,1.8142e-12,-181884321571.48053
top1,0.9,-2,-2.2266e-12,1.446e-11,5.07e-12,1.446e-11,2.2266e-12,-245881485124.17007
top1,1.0,-2,-2.6276e-12,2.187e-11,6.7700000000000004e-12,2.187e-11,2.6276e-12,-263227165043.43256
top1,1.1,-2,-2.9864e-12,2.98e-11,7.63e-12,2.98e-11,2.9864e-12,-301295570955.1069
top1,1.2,-2,-3.2914e-12,3.347e-11,9.66e-12,3.347e-11,3.2914e-12,-362844702467.34393
top1,1.3,-2,-3.5376e-12,4.06e-11,1.142e-11,4.06e-11,3.5376e-12,-379939209726.4439
top1,1.4,-2,-3.8178e-12,4.399e-11,1.418e-11,4.399e-11,3.8178e-12,-502008032128.5134
top1,1.5,-2,-3.936e-12,4.7580000000000005e-11,1.7380000000000002e-11,4.7580000000000005e-11,3.936e-12,-803212851405.6241
top1,1.6,-2,-4.0668e-12,4.814e-11,1.941e-11,4.814e-11,4.0668e-12,-1168224299065.421
top1,1.7,-2,-4.1072e-12,4.91e-11,2.354e-11,4.91e-11,4.1072e-12,-1420454545454.5415
top1,1.8,-2,-4.2076e-12,4.983e-11,2.733e-11,4.983e-11,4.2076e-12,22842523642.01199
top1,1.9,-2,4.6484e-12,-2.1390000000000003e-11,-4.191e-11,2.1390000000000003e-11,4.6484e-12,-297796307325.78925
top1,2.0,-2,-4.8792e-12,1.4900000000000001e-12,3.781e-11,1.4900000000000001e-12,4.8792e-12,-26967988997.06048
top1,2.1,-2,-2.7678e-12,2.26e-12,3.730000000000001e-12,2.26e-12,2.7678e-12,39707750952.98606
top1,2.2,-2,1.576e-13,-4.2000000000000003e-13,1.65e-12,4.2000000000000003e-13,1.576e-13,90563303749.32085
top1,2.3000000000000003,-2,-5.594e-13,1.17e-12,2.6300000000000007e-12,1.17e-12,5.594e-13,-166112956810.63098
top1,2.4,-2,-1.0464e-12,3.65e-12,3.1e-12,3.65e-12,1.0464e-12,-190367409099.5619
top1,2.5,-2,-1.61e-12,7.44e-12,3.9900000000000006e-12,7.44e-12,1.61e-12,-180115273775.21634
top1,2.6,-2,-2.1568e-12,1.437e-11,5.24e-12,1.437e-11,2.1568e-12,-203128173877.71704
top1,2.7,-2,-2.5946e-12,2.1060000000000003e-11,6.280000000000001e-12,2.1060000000000003e-11,2.5946e-12,-261096605744.1255
top1,2.8000000000000003,-2,-2.9228e-12,2.7650000000000003e-11,7.71e-12,2.7650000000000003e-11,2.9228e-12,-277700638711.4686
top1,2.9,-2,-3.3148e-12,3.478e-11,9.63e-12,3.478e-11,3.3148e-12,-305903946160.9051
top1,3.0,-2,-3.5766e-12,4.178e-11,1.1350000000000002e-11,4.178e-11,3.5766e-12,-510204081632.653
top1,3.1,-2,-3.7068e-12,4.3290000000000006e-11,1.271e-11,4.3290000000000006e-11,3.7068e-12,-634115409004.4393
